Subject ID, trial_name, pathlength, ref/near/far
3883,orange_box_placard,1.7956704762618756,ref
3883,elephant_placard,1.122633757724543,near
3883,frog_placard,1.441684332838122,far
3883,green_cone_placard,4.125683221482177,ref
3883,duck_placard,4.082164855411975,near
3883,raptor_placard,2.993079525156645,far
3884,pink_cylinder_placard,3.8407668461222784,ref
3884,frog_placard,5.444366997307952,near
3884,hippo_placard,4.117381927585484,far
3884,blue_cube_placard,8.199392620896106,ref
3884,airplane_placard,1.5366432366645313,near
3884,cow_placard,1.5244273127318593,far
3884,red_ball_placard,1.743213530695357,ref
3884,book_placard,0.7738918141021713,near
3884,duck_placard,6.287456732970895,far
3884,yellow_pyramid_placard,3.9967901362124394,ref
3884,lion_placard,5.31051865687914,near
3884,boat_placard,1.9934759164716525,far
3884,orange_box_placard,2.4519863127352437,ref
3884,car_placard,2.864886266499525,near
3884,pooh_placard,5.330827495112317,far
3884,green_cone_placard,0.9752443722245516,ref
3884,raptor_placard,3.423079843749292,near
3884,elephant_placard,0.6950949192250846,far
3894,pink_cylinder_placard,1.964029300141192,ref
3894,cow_placard,1.7133525056096914,near
3894,airplane_placard,5.060455517606329,far
3894,blue_cube_placard,1.5261434283909239,ref
3894,boat_placard,2.3970662659157824,near
3894,car_placard,3.076956110922765,far
3894,red_ball_placard,4.156302945348216,ref
3894,pooh_placard,3.6515597853522195,near
3894,lion_placard,6.4107896739806165,far
3894,yellow_pyramid_placard,3.0480231535639177,ref
3894,hippo_placard,3.4576858001155415,near
3894,book_placard,3.663556971318485,far
3894,orange_box_placard,1.7996885088596173,ref
3894,elephant_placard,7.686107975589039,near
3894,green_cone_placard,2.45967864951308,ref
3894,duck_placard,3.5491022785217865,near
3894,raptor_placard,3.556137007763027,far
3898,pink_cylinder_placard,4.812477732104526,ref
3898,frog_placard,1.7683502396394033,near
3898,hippo_placard,16.194787169701158,far
3898,blue_cube_placard,3.2728003568154236,ref
3898,airplane_placard,4.622718837294087,near
3898,cow_placard,5.961819262498466,far
3898,red_ball_placard,0.7344939371050714,ref
3898,book_placard,1.113401303311548,near
3898,duck_placard,1.4347548964451562,far
3898,yellow_pyramid_placard,8.611734682286624,ref
3898,lion_placard,1.7680402584937838,near
3898,boat_placard,4.019793448132987,far
3898,orange_box_placard,2.995316342156002,ref
3898,car_placard,1.8826924910499656,near
3898,pooh_placard,2.2503998907213827,far
3898,raptor_placard,0.0893907879726612,near
3898,elephant_placard,0.05972463688431162,far
3899,pink_cylinder_placard,3.850491904253431,ref
3899,frog_placard,16.733530276542297,near
3899,blue_cube_placard,2.8895710507640615,ref
3899,airplane_placard,2.366835878983693,near
3899,cow_placard,1.056608857978972,far
3899,red_ball_placard,1.5150526769357384,ref
3899,book_placard,3.001267885309062,near
3899,yellow_pyramid_placard,5.716920157634377,ref
3899,lion_placard,3.179458372530462,near
3899,boat_placard,5.11864475963398,far
3899,orange_box_placard,3.530101179261692,ref
3899,car_placard,5.281590043651704,near
3899,pooh_placard,2.6840134282156214,far
3899,green_cone_placard,1.7356638376804767,ref
3899,raptor_placard,0.9010604759205307,near
3899,elephant_placard,1.818489213292196,far
3918,pink_cylinder_placard,0.8518247024003358,ref
3918,cow_placard,1.303925426054775,near
3918,airplane_placard,0.857737147489388,far
3918,blue_cube_placard,1.8068335779043991,ref
3918,boat_placard,2.146080345439259,near
3918,car_placard,3.3298558807582594,far
3918,red_ball_placard,3.3135613161866786,ref
3918,pooh_placard,3.1126885164958367,near
3918,lion_placard,3.6783461898448877,far
3918,yellow_pyramid_placard,1.866749697306659,ref
3918,hippo_placard,23.797733965984662,near
3918,book_placard,3.8600076285365503,far
3918,orange_box_placard,0.7573301355587319,ref
3918,elephant_placard,0.4685922674552785,near
3918,frog_placard,10.418403478961409,far
3918,green_cone_placard,8.82489327120129,ref
3918,duck_placard,9.289772646909114,near
3918,raptor_placard,4.337319356896842,far
3920,pink_cylinder_placard,1.3902486697861605,ref
3920,cow_placard,4.203133805290236,near
3920,airplane_placard,1.4432229771427956,far
3920,blue_cube_placard,1.455579512337863,ref
3920,boat_placard,4.365332833076536,near
3920,car_placard,5.015701754275597,far
3920,red_ball_placard,4.141979559120955,ref
3920,pooh_placard,3.518428810260957,near
3920,lion_placard,4.091457087752133,far
3920,yellow_pyramid_placard,3.427013388449268,ref
3920,hippo_placard,3.511867646357132,near
3920,book_placard,3.5228480848745676,far
3920,orange_box_placard,1.5736678763769305,ref
3920,elephant_placard,5.275516271649394,near
3920,frog_placard,4.320851888915058,far
3920,green_cone_placard,3.8272424369861255,ref
3920,duck_placard,3.9866030096636678,near
3920,raptor_placard,3.299757806225898,far
3927,pink_cylinder_placard,1.6042146837844484,ref
3927,cow_placard,2.0928045886175823,near
3927,airplane_placard,5.0951306375282,far
3927,blue_cube_placard,2.541664493583994,ref
3927,boat_placard,5.209637675145132,near
3927,car_placard,3.417785759724211,far
3927,red_ball_placard,3.9620787902713346,ref
3927,pooh_placard,3.4841989422375264,near
3927,lion_placard,4.315057462270488,far
3927,yellow_pyramid_placard,3.6647148723204737,ref
3927,hippo_placard,3.2407058175049315,near
3927,book_placard,3.837840237081764,far
3927,orange_box_placard,2.0734872508692206,ref
3927,elephant_placard,1.344081927316438,near
3927,frog_placard,2.443865256907884,far
3927,green_cone_placard,4.886809252059265,ref
3927,duck_placard,6.169294768572399,near
3927,raptor_placard,3.4963312614127062,far
3930,pink_cylinder_placard,0.4086404457266326,ref
3930,cow_placard,3.2205769491629326,near
3930,airplane_placard,0.2417910115327686,far
3930,blue_cube_placard,2.2470659097016323,ref
3930,boat_placard,1.2055252819632187,near
3930,car_placard,2.2866406744033156,far
3930,red_ball_placard,8.409064418985508,ref
3930,pooh_placard,3.457165728443215,near
3930,lion_placard,3.1044859520170576,far
3930,yellow_pyramid_placard,2.2502233539053123,ref
3930,hippo_placard,5.311956952644323,near
3930,book_placard,3.5169452812906457,far
3930,orange_box_placard,0.7749801864374604,ref
3930,elephant_placard,3.0214164704430004,near
3930,frog_placard,2.909627365956112,far
3930,green_cone_placard,4.6565967162587185,ref
3930,duck_placard,2.6011104056151453,near
3930,raptor_placard,6.12548271534979,far
3934,pink_cylinder_placard,0.49041863761112836,ref
3934,frog_placard,6.61534054660774,near
3934,hippo_placard,23.04185789190251,far
3934,blue_cube_placard,3.1632035100919893,ref
3934,airplane_placard,14.788183981032489,near
3934,cow_placard,0.5834284010406918,far
3934,red_ball_placard,0.1412936264932796,ref
3934,book_placard,12.172910534332914,near
3934,duck_placard,14.847432373202537,far
3934,lion_placard,36.07575088255862,near
3934,boat_placard,6.254985301162378,far
3934,orange_box_placard,0.7349754101342114,ref
3934,car_placard,0.2785881134113879,near
3934,pooh_placard,6.76026514309342,far
3934,green_cone_placard,0.8993818449453101,ref
3934,raptor_placard,0.44515626060410796,near
3934,elephant_placard,4.40616308297831,far
3936,pink_cylinder_placard,1.2502903861604864,ref
3936,cow_placard,1.497854499721143,near
3936,airplane_placard,3.782141165707799,far
3936,blue_cube_placard,7.12228948210759,ref
3936,boat_placard,2.3287847096089536,near
3936,car_placard,2.1033421535266825,far
3936,red_ball_placard,3.6575256543728756,ref
3936,pooh_placard,2.5856241081346525,near
3936,lion_placard,3.489696355703927,far
3936,yellow_pyramid_placard,3.647586220659832,ref
3936,hippo_placard,2.9732051716709975,near
3936,book_placard,3.034352365822997,far
3936,orange_box_placard,1.4055769007718482,ref
3936,elephant_placard,12.058861504243396,near
3936,green_cone_placard,3.3040744109166553,ref
3936,duck_placard,6.633629063733679,near
3936,raptor_placard,5.258051190583501,far
3939,pink_cylinder_placard,1.2928734039887786,ref
3939,cow_placard,9.7947552187361,near
3939,airplane_placard,22.023078828508005,far
3939,blue_cube_placard,13.578772596221825,ref
3939,boat_placard,9.886853003306896,near
3939,car_placard,2.406867622914433,far
3939,red_ball_placard,4.554315737375873,ref
3939,pooh_placard,4.328282096787007,near
3939,lion_placard,4.459342265909072,far
3939,yellow_pyramid_placard,3.924072069570684,ref
3939,hippo_placard,2.5415256388296257,near
3939,book_placard,4.269135136138175,far
3939,orange_box_placard,1.5346115593565628,ref
3939,elephant_placard,11.334467391920043,near
3939,frog_placard,2.1758313177269883,far
3939,green_cone_placard,4.369470653575263,ref
3939,duck_placard,10.281133106574998,near
3939,raptor_placard,4.426296885765623,far
3941,pink_cylinder_placard,2.9056807961314917,ref
3941,frog_placard,5.755079643102363,near
3941,hippo_placard,17.228944110974226,far
3941,blue_cube_placard,0.323071075246844,ref
3941,airplane_placard,4.482459791877773,near
3941,cow_placard,9.478374686281313,far
3941,red_ball_placard,7.793935919440173,ref
3941,book_placard,2.375156786700245,near
3941,duck_placard,4.064850275986828,far
3941,yellow_pyramid_placard,4.4495251242260565,ref
3941,lion_placard,3.948091508820653,near
3941,boat_placard,3.482223093886205,far
3941,orange_box_placard,0.3974014905761578,ref
3941,car_placard,2.4362813188342898,near
3941,pooh_placard,0.9468299425789155,far
3941,raptor_placard,3.12616171897389,near
3941,elephant_placard,3.7229294098506216,far
3944,pink_cylinder_placard,6.053398224315401,ref
3944,frog_placard,2.9643990305382886,near
3944,hippo_placard,3.263513053600036,far
3944,blue_cube_placard,1.5985764543420373,ref
3944,airplane_placard,4.426446712212055,near
3944,cow_placard,2.5245844986420707,far
3944,red_ball_placard,2.2108756011330115,ref
3944,book_placard,6.311537510253402,near
3944,duck_placard,2.3537085816042236,far
3944,yellow_pyramid_placard,5.440535642692566,ref
3944,lion_placard,3.034189184603747,near
3944,boat_placard,8.326019381609512,far
3944,orange_box_placard,2.323069489790214,ref
3944,car_placard,3.2468528002646053,near
3944,pooh_placard,4.338850557873229,far
3944,green_cone_placard,0.724037118018714,ref
3944,raptor_placard,0.10559018081403337,near
3944,elephant_placard,0.5646388032328105,far
3947,frog_placard,3.5881883188849315,near
3947,blue_cube_placard,0.9841080306978256,ref
3947,airplane_placard,7.808926686215273,near
3947,cow_placard,1.5875514127546921,far
3947,book_placard,1.9023074693395756,near
3947,duck_placard,2.679881511008716,far
3947,boat_placard,2.18321993587233,far
3947,orange_box_placard,1.7615390419960022,ref
3947,car_placard,27.155895462650733,near
3947,pooh_placard,3.0415532550323405,far
3947,raptor_placard,1.4079711537779076,near
3947,elephant_placard,9.468187414490785,far
3950,pink_cylinder_placard,3.8137305473328524,ref
3950,frog_placard,3.153255336181246,near
3950,hippo_placard,4.174685586588566,far
3950,blue_cube_placard,1.1711185091326115,ref
3950,airplane_placard,1.6090195864344423,near
3950,cow_placard,1.536693375548566,far
3950,red_ball_placard,2.484654641182715,ref
3950,book_placard,1.7992838039153867,near
3950,duck_placard,7.394928016226913,far
3950,yellow_pyramid_placard,2.305005061723932,ref
3950,lion_placard,5.296111042989651,near
3950,boat_placard,3.397781218983255,far
3950,orange_box_placard,4.293741365563164,ref
3950,car_placard,3.209259795399703,near
3950,pooh_placard,3.1497390993099543,far
3950,green_cone_placard,1.8673118408250957,ref
3950,raptor_placard,1.2936293872016904,near
3950,elephant_placard,2.8386186200441443,far
3952,pink_cylinder_placard,1.8379429114429513,ref
3952,cow_placard,2.5039540011493955,near
3952,airplane_placard,4.4396493237563845,far
3952,blue_cube_placard,7.077863685070042,ref
3952,boat_placard,2.246612400333106,near
3952,car_placard,3.2183930863075147,far
3952,red_ball_placard,4.289481030885327,ref
3952,pooh_placard,4.134779675856407,near
3952,lion_placard,4.533996813748672,far
3952,yellow_pyramid_placard,3.478217962108374,ref
3952,hippo_placard,3.801844563007762,near
3952,book_placard,4.39885978541497,far
3952,orange_box_placard,1.5891541970922844,ref
3952,elephant_placard,3.0717836985422764,near
3952,frog_placard,2.3031998094497794,far
3952,green_cone_placard,3.611599972453405,ref
3952,duck_placard,6.318392594606848,near
3952,raptor_placard,4.600336270777916,far
3954,pink_cylinder_placard,3.9531172178831184,ref
3954,frog_placard,4.952969831152586,near
3954,hippo_placard,28.43078078678809,far
3954,blue_cube_placard,1.818577695026761,ref
3954,airplane_placard,2.6807155576898367,near
3954,cow_placard,3.3303548866533674,far
3954,red_ball_placard,13.813474246617261,ref
3954,book_placard,2.068056938936934,near
3954,yellow_pyramid_placard,10.123765644753803,ref
3954,lion_placard,5.731175751134288,near
3954,boat_placard,4.109240012476221,far
3954,orange_box_placard,4.638264552137116,ref
3954,car_placard,5.235759334056638,near
3954,pooh_placard,4.258984291693196,far
3954,green_cone_placard,1.5236613650922664,ref
3954,raptor_placard,1.1527840481430758,near
3954,elephant_placard,1.383684216067195,far
3991,pink_cylinder_placard,0.8849298407803872,ref
3991,cow_placard,0.8017227947038919,near
3991,airplane_placard,0.9856305548837554,far
3991,blue_cube_placard,2.794090095678257,ref
3991,boat_placard,1.2402025953965676,near
3991,car_placard,2.512067324302734,far
3991,red_ball_placard,3.9507382731462712,ref
3991,pooh_placard,2.9832524412486237,near
3991,lion_placard,3.440666202983266,far
3991,yellow_pyramid_placard,2.891591714513197,ref
3991,hippo_placard,3.0519544977705664,near
3991,book_placard,3.236651478488966,far
3991,orange_box_placard,0.9905186440828402,ref
3991,elephant_placard,0.9858565855156485,near
3991,frog_placard,1.7234035691890313,far
3991,green_cone_placard,3.851184051240125,ref
3991,duck_placard,3.1079223657479815,near
3991,raptor_placard,2.797498769210506,far
3998,pink_cylinder_placard,2.40264468373789,ref
3998,cow_placard,1.7934325622627512,near
3998,airplane_placard,2.5742824030457996,far
3998,blue_cube_placard,4.329040308482945,ref
3998,boat_placard,9.518008585495409,near
3998,car_placard,4.4380033558518335,far
3998,red_ball_placard,3.9412871873937547,ref
3998,pooh_placard,2.868266341618437,near
3998,lion_placard,5.093276696556131,far
3998,yellow_pyramid_placard,6.782851086296432,ref
3998,hippo_placard,7.406903077891911,near
3998,book_placard,3.8963404340174748,far
3998,orange_box_placard,4.587566058777156,ref
3998,elephant_placard,1.3312210211315687,near
3998,frog_placard,2.1870979123632424,far
3998,green_cone_placard,8.068884046062522,ref
3998,duck_placard,4.1635573920211755,near
3998,raptor_placard,3.067748171291896,far
3999,pink_cylinder_placard,3.049082995275967,ref
3999,cow_placard,5.065238747309195,near
3999,airplane_placard,4.812663013639394,far
3999,blue_cube_placard,3.981807606352959,ref
3999,boat_placard,9.995246301667066,near
3999,red_ball_placard,10.036937202035915,ref
3999,pooh_placard,6.488307693798561,near
3999,lion_placard,5.320563401008258,far
3999,yellow_pyramid_placard,8.122939488734119,ref
3999,hippo_placard,7.937551494003856,near
3999,book_placard,26.173557604572125,far
3999,orange_box_placard,3.937784292618744,ref
3999,elephant_placard,9.11939814370271,near
3999,frog_placard,8.157453189545777,far
3999,green_cone_placard,28.361962107897853,ref
3999,duck_placard,5.412526203552261,near
3999,raptor_placard,5.625715888105333,far
